Household/family type,SERIALNO,INTP_adj,median_income_by_neighborhood,average_household_size_by_neighborhood,unemployment_rate_by_neighborhood,education_level_distribution_by_neighborhood,crime_rate_by_neighborhood,average_rent_by_neighborhood,percentage_of_owner_occupied_homes_by_neighborhood
7,831140,0.0,,,,,,,
7,831140,0.0,,,,,,,
5,831235,0.0,,,,,,,
5,831235,0.0,,,,,,,
5,831235,0.0,,,,,,,
6,831304,0.0,,,,,,,
1,831307,0.0,,,,,,,
1,831307,0.0,,,,,,,
1,831307,0.0,,,,,,,
1,831307,0.0,,,,,,,
6,831332,0.0,,,,,,,
1,831363,0.0,,,,,,,
1,831363,0.0,,,,,,,
1,831363,0.0,,,,,,,
1,831363,0.0,,,,,,,
1,831363,0.0,,,,,,,
1,831363,0.0,,,,,,,
1,831372,10130.97,,,,,,,
1,831372,0.0,,,,,,,
4,831401,3039.291,,,,,,,
1,831426,0.0,,,,,,,
1,831426,0.0,,,,,,,
1,831426,0.0,,,,,,,
4,831469,0.0,,,,,,,
3,831493,0.0,,,,,,,
3,831493,0.0,,,,,,,
6,831704,0.0,,,,,,,
1,831749,0.0,,,,,,,
1,831749,0.0,,,,,,,
4,831827,0.0,,,,,,,
6,831863,0.0,,,,,,,
1,831879,0.0,,,,,,,
1,831879,0.0,,,,,,,
3,831924,0.0,,,,,,,
3,831924,0.0,,,,,,,
3,831924,0.0,,,,,,,
1,831935,0.0,,,,,,,
1,831935,0.0,,,,,,,
1,831935,0.0,,,,,,,
1,831940,1620.9552,,,,,,,
1,831940,1620.9552,,,,,,,
3,831947,0.0,,,,,,,
3,831947,0.0,,,,,,,
1,831965,0.0,,,,,,,
1,831965,0.0,,,,,,,
1,831965,0.0,,,,,,,
1,831988,0.0,,,,,,,
1,831988,0.0,,,,,,,
1,831988,0.0,,,,,,,
1,831988,0.0,,,,,,,
1,831988,0.0,,,,,,,
1,831988,0.0,,,,,,,
3,832015,4052.3879,,,,,,,
3,832015,0.0,,,,,,,
3,832015,0.0,,,,,,,
3,832015,0.0,,,,,,,
3,832015,0.0,,,,,,,
3,832093,0.0,,,,,,,
3,832093,0.0,,,,,,,
3,832093,0.0,,,,,,,
3,832093,0.0,,,,,,,
6,832136,0.0,,,,,,,
6,832153,0.0,,,,,,,
6,832200,0.0,,,,,,,
1,832232,0.0,,,,,,,
1,832232,0.0,,,,,,,
1,832232,0.0,,,,,,,
1,832232,0.0,,,,,,,
1,832232,0.0,,,,,,,
1,832232,0.0,,,,,,,
6,832238,0.0,,,,,,,
1,832329,25327.426,,,,,,,
1,832329,0.0,,,,,,,
1,832370,50654.852,,,,,,,
1,832370,101309.7,,,,,,,
1,832398,0.0,,,,,,,
1,832398,0.0,,,,,,,
3,832404,0.0,,,,,,,
3,832404,0.0,,,,,,,
3,832404,0.0,,,,,,,
3,832404,0.0,,,,,,,
4,832439,8712.6338,,,,,,,
1,832605,11650.615,,,,,,,
1,832605,0.0,,,,,,,
1,832605,0.0,,,,,,,
1,832605,0.0,,,,,,,
1,832605,0.0,,,,,,,
1,832633,0.0,,,,,,,
1,832633,0.0,,,,,,,
3,832692,0.0,,,,,,,
3,832692,0.0,,,,,,,
1,832718,0.0,,,,,,,
1,832718,0.0,,,,,,,
1,832718,0.0,,,,,,,
3,832782,0.0,,,,,,,
3,832782,0.0,,,,,,,
3,832782,0.0,,,,,,,
3,832808,0.0,,,,,,,
3,832808,0.0,,,,,,,
3,832808,0.0,,,,,,,
3,832809,0.0,,,,,,,
3,832809,0.0,,,,,,,
4,832885,0.0,,,,,,,
4,832933,0.0,,,,,,,
3,832966,202.6194,,,,,,,
3,832966,0.0,,,,,,,
6,832982,0.0,,,,,,,
7,833059,0.0,,,,,,,
7,833059,0.0,,,,,,,
1,833171,0.0,,,,,,,
1,833171,0.0,,,,,,,
1,833171,0.0,,,,,,,
1,833171,0.0,,,,,,,
1,833171,0.0,,,,,,,
6,833179,0.0,,,,,,,
6,833235,0.0,,,,,,,
6,833301,0.0,,,,,,,
1,833384,0.0,,,,,,,
1,833384,0.0,,,,,,,
1,833484,0.0,,,,,,,
1,833484,0.0,,,,,,,
1,833484,0.0,,,,,,,
1,833484,0.0,,,,,,,
1,833484,0.0,,,,,,,
4,833486,0.0,,,,,,,
1,833488,0.0,,,,,,,
1,833488,0.0,,,,,,,
1,833488,0.0,,,,,,,
1,833488,0.0,,,,,,,
6,833508,0.0,,,,,,,
7,833589,0.0,,,,,,,
7,833589,0.0,,,,,,,
3,833593,0.0,,,,,,,
3,833593,0.0,,,,,,,
3,833593,0.0,,,,,,,
1,833640,336348.22,,,,,,,
1,833640,0.0,,,,,,,
1,833640,0.0,,,,,,,
1,833640,0.0,,,,,,,
1,833640,0.0,,,,,,,
3,833708,0.0,,,,,,,
3,833708,0.0,,,,,,,
1,833732,0.0,,,,,,,
1,833732,0.0,,,,,,,
1,833732,0.0,,,,,,,
1,833732,0.0,,,,,,,
1,833732,0.0,,,,,,,
5,833754,0.0,,,,,,,
5,833754,0.0,,,,,,,
1,833767,1215.7164,,,,,,,
1,833767,0.0,,,,,,,
1,833777,0.0,,,,,,,
1,833777,0.0,,,,,,,
1,833777,0.0,,,,,,,
1,833777,0.0,,,,,,,
1,833982,0.0,,,,,,,
1,833982,0.0,,,,,,,
1,834108,0.0,,,,,,,
1,834108,0.0,,,,,,,
1,834108,0.0,,,,,,,
1,834108,0.0,,,,,,,
1,834108,0.0,,,,,,,
1,834167,0.0,,,,,,,
1,834167,0.0,,,,,,,
6,834243,0.0,,,,,,,
3,834273,0.0,,,,,,,
3,834273,0.0,,,,,,,
1,834279,0.0,,,,,,,
1,834279,0.0,,,,,,,
1,834279,0.0,,,,,,,
1,834279,0.0,,,,,,,
1,834279,0.0,,,,,,,
1,834279,0.0,,,,,,,
1,834279,0.0,,,,,,,
6,834396,0.0,,,,,,,
4,834430,0.0,,,,,,,
4,834445,0.0,,,,,,,
1,834453,0.0,,,,,,,
1,834453,0.0,,,,,,,
7,834459,0.0,,,,,,,
7,834459,0.0,,,,,,,
3,834559,4558.9365,,,,,,,
3,834559,0.0,,,,,,,
3,834559,0.0,,,,,,,
6,834570,0.0,,,,,,,
1,834620,0.0,,,,,,,
1,834620,0.0,,,,,,,
1,834620,0.0,,,,,,,
1,834620,0.0,,,,,,,
1,834620,0.0,,,,,,,
6,834636,0.0,,,,,,,
6,834705,0.0,,,,,,,
3,834712,0.0,,,,,,,
3,834712,0.0,,,,,,,
3,834712,0.0,,,,,,,
1,834745,0.0,,,,,,,
1,834745,0.0,,,,,,,
1,834745,0.0,,,,,,,
1,834745,0.0,,,,,,,
1,834779,0.0,,,,,,,
1,834779,0.0,,,,,,,
1,834780,7902.1567,,,,,,,
1,834780,0.0,,,,,,,
1,834780,0.0,,,,,,,
1,834780,0.0,,,,,,,
1,834780,0.0,,,,,,,
1,835004,0.0,,,,,,,
1,835004,0.0,,,,,,,
1,835004,0.0,,,,,,,
1,835004,0.0,,,,,,,
4,835029,0.0,,,,,,,
1,835215,0.0,,,,,,,
1,835215,0.0,,,,,,,
1,835215,0.0,,,,,,,
1,835215,0.0,,,,,,,
1,835252,-1620.9552,,,,,,,
1,835252,0.0,,,,,,,
1,835252,0.0,,,,,,,
1,835252,0.0,,,,,,,
1,835345,0.0,,,,,,,
1,835345,0.0,,,,,,,
1,835345,0.0,,,,,,,
1,835345,0.0,,,,,,,
1,835345,3039.291,,,,,,,
3,835353,0.0,,,,,,,
3,835353,0.0,,,,,,,
7,835358,0.0,,,,,,,
7,835358,0.0,,,,,,,
7,835358,0.0,,,,,,,
7,835358,0.0,,,,,,,
1,835365,0.0,,,,,,,
1,835365,0.0,,,,,,,
1,835365,0.0,,,,,,,
1,835424,0.0,,,,,,,
1,835424,0.0,,,,,,,
1,835424,0.0,,,,,,,
3,835497,0.0,,,,,,,
3,835497,0.0,,,,,,,
3,835497,0.0,,,,,,,
3,835497,0.0,,,,,,,
3,835497,0.0,,,,,,,
1,835598,0.0,,,,,,,
1,835598,0.0,,,,,,,
1,835598,0.0,,,,,,,
1,835598,0.0,,,,,,,
6,835603,0.0,,,,,,,
6,835635,0.0,,,,,,,
1,835669,0.0,,,,,,,
1,835669,0.0,,,,,,,
2,835812,0.0,,,,,,,
2,835812,0.0,,,,,,,
1,835868,0.0,,,,,,,
1,835868,0.0,,,,,,,
1,835868,0.0,,,,,,,
1,835868,0.0,,,,,,,
6,835873,0.0,,,,,,,
1,835966,10130.97,,,,,,,
1,835966,0.0,,,,,,,
6,836074,0.0,,,,,,,
6,836075,0.0,,,,,,,
1,836158,0.0,,,,,,,
1,836158,0.0,,,,,,,
2,836165,0.0,,,,,,,
2,836165,0.0,,,,,,,
2,836165,0.0,,,,,,,
2,836165,0.0,,,,,,,
2,836165,0.0,,,,,,,
1,836175,18235.746,,,,,,,
1,836175,0.0,,,,,,,
1,836175,0.0,,,,,,,
1,836175,0.0,,,,,,,
1,836175,0.0,,,,,,,
1,836175,0.0,,,,,,,
3,836211,0.0,,,,,,,
3,836211,0.0,,,,,,,
3,836211,0.0,,,,,,,
3,836223,0.0,,,,,,,
3,836223,0.0,,,,,,,
3,836223,0.0,,,,,,,
3,836223,0.0,,,,,,,
3,836223,0.0,,,,,,,
1,836289,0.0,,,,,,,
1,836289,0.0,,,,,,,
1,836289,0.0,,,,,,,
4,836379,0.0,,,,,,,
5,836419,0.0,,,,,,,
5,836419,0.0,,,,,,,
3,836452,0.0,,,,,,,
3,836452,0.0,,,,,,,
3,836452,0.0,,,,,,,
3,836452,0.0,,,,,,,
1,836501,0.0,,,,,,,
1,836501,0.0,,,,,,,
1,836513,0.0,,,,,,,
1,836513,0.0,,,,,,,
1,836513,0.0,,,,,,,
1,836513,0.0,,,,,,,
1,836605,0.0,,,,,,,
1,836605,0.0,,,,,,,
1,836679,0.0,,,,,,,
1,836679,0.0,,,,,,,
1,836679,0.0,,,,,,,
6,836741,0.0,,,,,,,
3,836761,0.0,,,,,,,
3,836761,0.0,,,,,,,
3,836852,0.0,,,,,,,
3,836852,0.0,,,,,,,
3,836852,0.0,,,,,,,
1,836917,10130.97,,,,,,,
1,836917,5065.4849,,,,,,,
1,836917,0.0,,,,,,,
1,836917,0.0,,,,,,,
3,837008,0.0,,,,,,,
3,837008,0.0,,,,,,,
2,837009,0.0,,,,,,,
2,837009,0.0,,,,,,,
2,837009,0.0,,,,,,,
2,837009,0.0,,,,,,,
2,837009,0.0,,,,,,,
1,837015,0.0,,,,,,,
1,837015,0.0,,,,,,,
1,837015,0.0,,,,,,,
1,837015,0.0,,,,,,,
1,837015,0.0,,,,,,,
1,837015,0.0,,,,,,,
1,837015,0.0,,,,,,,
1,837015,0.0,,,,,,,
1,837015,0.0,,,,,,,
1,837015,0.0,,,,,,,
1,837015,0.0,,,,,,,
1,837054,0.0,,,,,,,
1,837054,0.0,,,,,,,
1,837054,0.0,,,,,,,
1,837074,0.0,,,,,,,
1,837074,0.0,,,,,,,
1,837081,0.0,,,,,,,
1,837081,0.0,,,,,,,
1,837081,0.0,,,,,,,
1,837105,0.0,,,,,,,
1,837105,0.0,,,,,,,
4,837125,0.0,,,,,,,
6,837185,0.0,,,,,,,
1,837224,0.0,,,,,,,
1,837224,0.0,,,,,,,
1,837224,0.0,,,,,,,
1,837224,0.0,,,,,,,
1,837224,0.0,,,,,,,
1,837468,0.0,,,,,,,
1,837468,0.0,,,,,,,
1,837468,0.0,,,,,,,
1,837468,0.0,,,,,,,
1,837468,0.0,,,,,,,
6,837488,-1620.9552,,,,,,,
1,837544,0.0,,,,,,,
1,837544,0.0,,,,,,,
1,837544,0.0,,,,,,,
4,837569,0.0,,,,,,,
3,837631,0.0,,,,,,,
3,837631,0.0,,,,,,,
3,837631,0.0,,,,,,,
3,837631,0.0,,,,,,,
1,837636,0.0,,,,,,,
1,837636,0.0,,,,,,,
1,837636,0.0,,,,,,,
6,837639,3039.291,,,,,,,
1,837790,0.0,,,,,,,
1,837790,0.0,,,,,,,
1,837790,0.0,,,,,,,
1,837790,0.0,,,,,,,
3,837800,0.0,,,,,,,
3,837800,0.0,,,,,,,
3,837800,0.0,,,,,,,
4,837877,0.0,,,,,,,
1,837888,0.0,,,,,,,
1,837888,0.0,,,,,,,
1,837888,0.0,,,,,,,
1,837888,0.0,,,,,,,
1,837888,0.0,,,,,,,
4,838004,0.0,,,,,,,
4,838086,0.0,,,,,,,
1,838154,0.0,,,,,,,
1,838154,0.0,,,,,,,
1,838154,0.0,,,,,,,
1,838154,0.0,,,,,,,
1,838207,354.58395,,,,,,,
1,838207,0.0,,,,,,,
1,838207,0.0,,,,,,,
1,838207,-1620.9552,,,,,,,
6,838254,0.0,,,,,,,
1,838285,0.0,,,,,,,
1,838285,0.0,,,,,,,
1,838285,0.0,,,,,,,
1,838285,0.0,,,,,,,
6,838290,0.0,,,,,,,
3,838412,0.0,,,,,,,
3,838412,0.0,,,,,,,
7,838441,0.0,,,,,,,
7,838441,0.0,,,,,,,
7,838441,0.0,,,,,,,
3,838610,0.0,,,,,,,
3,838610,0.0,,,,,,,
1,838684,0.0,,,,,,,
1,838684,0.0,,,,,,,
1,838684,0.0,,,,,,,
1,838684,0.0,,,,,,,
1,838761,0.0,,,,,,,
1,838761,0.0,,,,,,,
1,838761,0.0,,,,,,,
1,838761,0.0,,,,,,,
1,838840,0.0,,,,,,,
1,838840,0.0,,,,,,,
1,838840,0.0,,,,,,,
6,838860,0.0,,,,,,,
6,838873,0.0,,,,,,,
1,838894,0.0,,,,,,,
1,838894,0.0,,,,,,,
1,838894,0.0,,,,,,,
5,838979,0.0,,,,,,,
5,838979,0.0,,,,,,,
3,839098,1215.7164,,,,,,,
3,839098,0.0,,,,,,,
4,839150,0.0,,,,,,,
4,839170,15703.004,,,,,,,
4,839178,0.0,,,,,,,
1,839240,0.0,,,,,,,
1,839240,0.0,,,,,,,
3,839241,0.0,,,,,,,
3,839241,0.0,,,,,,,
1,839276,0.0,,,,,,,
1,839276,0.0,,,,,,,
6,839350,0.0,,,,,,,
3,839372,0.0,,,,,,,
3,839372,0.0,,,,,,,
4,839440,1013.097,,,,,,,
1,839517,0.0,,,,,,,
1,839517,0.0,,,,,,,
1,839544,10130.97,,,,,,,
1,839544,0.0,,,,,,,
1,839553,0.0,,,,,,,
1,839553,0.0,,,,,,,
6,839564,0.0,,,,,,,
1,839604,0.0,,,,,,,
1,839604,0.0,,,,,,,
1,839604,0.0,,,,,,,
1,839648,0.0,,,,,,,
1,839648,0.0,,,,,,,
1,839648,0.0,,,,,,,
1,839648,0.0,,,,,,,
1,839648,0.0,,,,,,,
1,839648,0.0,,,,,,,
6,839688,0.0,,,,,,,
1,839742,0.0,,,,,,,
1,839742,0.0,,,,,,,
1,839742,0.0,,,,,,,
1,839742,0.0,,,,,,,
3,839849,0.0,,,,,,,
3,839849,0.0,,,,,,,
2,839908,0.0,,,,,,,
2,839908,0.0,,,,,,,
6,839989,810.4776,,,,,,,
1,840019,25530.045,,,,,,,
1,840019,60.78582,,,,,,,
1,840019,0.0,,,,,,,
1,840019,0.0,,,,,,,
7,840038,0.0,,,,,,,
7,840038,0.0,,,,,,,
1,840083,0.0,,,,,,,
1,840083,0.0,,,,,,,
1,840083,0.0,,,,,,,
1,840083,0.0,,,,,,,
7,840109,0.0,,,,,,,
7,840109,0.0,,,,,,,
7,840109,0.0,,,,,,,
6,840154,405.2388,,,,,,,
1,840157,0.0,,,,,,,
1,840157,0.0,,,,,,,
1,840157,0.0,,,,,,,
3,840232,0.0,,,,,,,
3,840232,0.0,,,,,,,
1,840258,101309.7,,,,,,,
1,840258,101309.7,,,,,,,
1,840303,0.0,,,,,,,
1,840303,0.0,,,,,,,
1,840303,0.0,,,,,,,
1,840303,0.0,,,,,,,
1,840376,0.0,,,,,,,
1,840376,0.0,,,,,,,
1,840376,0.0,,,,,,,
1,840376,0.0,,,,,,,
4,840389,0.0,,,,,,,
1,840393,0.0,,,,,,,
1,840393,0.0,,,,,,,
1,840393,0.0,,,,,,,
1,840409,0.0,,,,,,,
1,840409,0.0,,,,,,,
1,840409,0.0,,,,,,,
1,840409,0.0,,,,,,,
1,840413,1418.3358,,,,,,,
1,840413,0.0,,,,,,,
4,840473,0.0,,,,,,,
1,840482,0.0,,,,,,,
1,840482,0.0,,,,,,,
3,840545,0.0,,,,,,,
3,840545,0.0,,,,,,,
4,840564,0.0,,,,,,,
3,840694,0.0,,,,,,,
3,840694,0.0,,,,,,,
3,840749,0.0,,,,,,,
3,840749,0.0,,,,,,,
3,840749,0.0,,,,,,,
1,840868,0.0,,,,,,,
1,840868,0.0,,,,,,,
1,840868,0.0,,,,,,,
1,840868,0.0,,,,,,,
1,840868,0.0,,,,,,,
1,840868,0.0,,,,,,,
2,840939,0.0,,,,,,,
2,840939,0.0,,,,,,,
2,840939,0.0,,,,,,,
1,841041,0.0,,,,,,,
1,841041,0.0,,,,,,,
1,841041,0.0,,,,,,,
1,841041,0.0,,,,,,,
1,841041,0.0,,,,,,,
6,841129,6078.582,,,,,,,
6,841152,0.0,,,,,,,
3,841210,0.0,,,,,,,
3,841210,0.0,,,,,,,
6,841325,0.0,,,,,,,
1,841388,-1620.9552,,,,,,,
1,841388,0.0,,,,,,,
1,841388,0.0,,,,,,,
1,841388,0.0,,,,,,,
1,841388,0.0,,,,,,,
1,841388,0.0,,,,,,,
3,841445,0.0,,,,,,,
3,841445,0.0,,,,,,,
3,841445,0.0,,,,,,,
3,841445,0.0,,,,,,,
1,841446,0.0,,,,,,,
1,841446,0.0,,,,,,,
1,841446,0.0,,,,,,,
1,841446,0.0,,,,,,,
7,841465,0.0,,,,,,,
7,841465,0.0,,,,,,,
3,841466,1519.6455,,,,,,,
3,841466,-1620.9552,,,,,,,
1,841475,5065.4849,,,,,,,
1,841475,8104.7759,,,,,,,
1,841475,0.0,,,,,,,
1,841475,0.0,,,,,,,
1,841499,0.0,,,,,,,
1,841499,0.0,,,,,,,
1,841499,0.0,,,,,,,
1,841638,0.0,,,,,,,
1,841638,0.0,,,,,,,
1,841729,0.0,,,,,,,
1,841729,0.0,,,,,,,
7,841761,0.0,,,,,,,
7,841761,0.0,,,,,,,
7,841779,0.0,,,,,,,
7,841779,0.0,,,,,,,
6,841831,0.0,,,,,,,
6,841887,0.0,,,,,,,
3,841902,0.0,,,,,,,
3,841902,0.0,,,,,,,
6,841975,35458.395,,,,,,,
2,841983,3039.291,,,,,,,
2,841983,0.0,,,,,,,
2,841983,0.0,,,,,,,
2,841983,0.0,,,,,,,
2,841983,0.0,,,,,,,
2,841983,0.0,,,,,,,
2,841983,0.0,,,,,,,
2,841983,0.0,,,,,,,
2,841983,0.0,,,,,,,
3,842093,0.0,,,,,,,
3,842093,0.0,,,,,,,
3,842093,0.0,,,,,,,
3,842093,0.0,,,,,,,
3,842093,0.0,,,,,,,
3,842093,0.0,,,,,,,
3,842093,0.0,,,,,,,
3,842093,0.0,,,,,,,
3,842093,0.0,,,,,,,
3,842093,0.0,,,,,,,
6,842098,0.0,,,,,,,
3,842106,0.0,,,,,,,
3,842106,0.0,,,,,,,
3,842106,0.0,,,,,,,
3,842106,0.0,,,,,,,
5,842125,0.0,,,,,,,
5,842125,0.0,,,,,,,
4,842161,0.0,,,,,,,
3,842163,0.0,,,,,,,
3,842163,0.0,,,,,,,
3,842163,0.0,,,,,,,
3,842209,0.0,,,,,,,
3,842209,0.0,,,,,,,
6,842244,0.0,,,,,,,
3,842274,81.04776,,,,,,,
3,842274,0.0,,,,,,,
3,842274,0.0,,,,,,,
3,842274,0.0,,,,,,,
3,842274,0.0,,,,,,,
3,842338,0.0,,,,,,,
3,842338,0.0,,,,,,,
3,842338,0.0,,,,,,,
1,842341,36471.492,,,,,,,
1,842341,0.0,,,,,,,
1,842341,0.0,,,,,,,
1,842341,0.0,,,,,,,
2,842479,0.0,,,,,,,
2,842479,0.0,,,,,,,
2,842479,0.0,,,,,,,
6,842517,0.0,,,,,,,
3,842528,19552.771,,,,,,,
3,842528,0.0,,,,,,,
3,842528,0.0,,,,,,,
1,842596,0.0,,,,,,,
1,842596,0.0,,,,,,,
1,842596,0.0,,,,,,,
1,842596,0.0,,,,,,,
1,842596,0.0,,,,,,,
5,842735,0.0,,,,,,,
5,842735,0.0,,,,,,,
1,842793,0.0,,,,,,,
1,842793,0.0,,,,,,,
1,842877,0.0,,,,,,,
1,842877,10130.97,,,,,,,
1,843097,0.0,,,,,,,
1,843097,0.0,,,,,,,
6,843156,0.0,,,,,,,
2,843158,0.0,,,,,,,
2,843158,0.0,,,,,,,
2,843158,0.0,,,,,,,
6,843251,-1620.9552,,,,,,,
4,843501,0.0,,,,,,,
6,843695,0.0,,,,,,,
6,843701,25327.426,,,,,,,
6,843888,0.0,,,,,,,
1,843902,0.0,,,,,,,
1,843902,0.0,,,,,,,
1,843902,0.0,,,,,,,
4,843945,0.0,,,,,,,
3,843951,0.0,,,,,,,
3,843951,0.0,,,,,,,
3,843951,0.0,,,,,,,
3,843951,0.0,,,,,,,
3,843951,0.0,,,,,,,
2,844006,0.0,,,,,,,
2,844006,0.0,,,,,,,
2,844006,0.0,,,,,,,
2,844006,0.0,,,,,,,
2,844006,0.0,,,,,,,
1,844067,0.0,,,,,,,
1,844067,0.0,,,,,,,
1,844067,0.0,,,,,,,
1,844067,0.0,,,,,,,
1,844067,0.0,,,,,,,
1,844104,0.0,,,,,,,
1,844104,0.0,,,,,,,
1,844104,0.0,,,,,,,
1,844104,0.0,,,,,,,
1,844110,0.0,,,,,,,
1,844110,0.0,,,,,,,
1,844110,0.0,,,,,,,
1,844110,0.0,,,,,,,
1,844110,0.0,,,,,,,
1,844110,0.0,,,,,,,
1,844110,0.0,,,,,,,
6,844126,0.0,,,,,,,
1,844159,0.0,,,,,,,
1,844159,0.0,,,,,,,
1,844159,0.0,,,,,,,
1,844159,0.0,,,,,,,
1,844159,0.0,,,,,,,
1,844159,0.0,,,,,,,
1,844192,5065.4849,,,,,,,
1,844192,0.0,,,,,,,
1,844192,0.0,,,,,,,
6,844220,0.0,,,,,,,
3,844254,0.0,,,,,,,
3,844254,0.0,,,,,,,
3,844254,0.0,,,,,,,
3,844254,0.0,,,,,,,
2,844263,0.0,,,,,,,
2,844263,0.0,,,,,,,
2,844263,0.0,,,,,,,
2,844263,0.0,,,,,,,
2,844263,0.0,,,,,,,
2,844263,0.0,,,,,,,
4,844316,0.0,,,,,,,
1,844367,30.39291,,,,,,,
1,844367,0.0,,,,,,,
1,844375,0.0,,,,,,,
1,844375,0.0,,,,,,,
1,844399,0.0,,,,,,,
1,844399,0.0,,,,,,,
1,844399,0.0,,,,,,,
1,844411,0.0,,,,,,,
1,844411,0.0,,,,,,,
3,844453,0.0,,,,,,,
3,844453,0.0,,,,,,,
3,844453,0.0,,,,,,,
3,844488,0.0,,,,,,,
3,844488,0.0,,,,,,,
1,844495,13676.81,,,,,,,
1,844495,0.0,,,,,,,
6,844596,0.0,,,,,,,
1,844633,0.0,,,,,,,
1,844633,0.0,,,,,,,
4,844660,0.0,,,,,,,
3,844699,8510.0146,,,,,,,
3,844699,6078.582,,,,,,,
5,844756,0.0,,,,,,,
5,844756,0.0,,,,,,,
2,844761,0.0,,,,,,,
2,844761,0.0,,,,,,,
2,844761,0.0,,,,,,,
6,844811,0.0,,,,,,,
1,844824,20261.939,,,,,,,
1,844824,0.0,,,,,,,
1,844824,0.0,,,,,,,
1,844824,0.0,,,,,,,
1,844824,0.0,,,,,,,
4,844869,0.0,,,,,,,
7,844875,0.0,,,,,,,
7,844875,0.0,,,,,,,
1,844999,0.0,,,,,,,
1,844999,0.0,,,,,,,
1,844999,0.0,,,,,,,
1,844999,0.0,,,,,,,
1,845060,0.0,,,,,,,
1,845060,0.0,,,,,,,
1,845060,0.0,,,,,,,
1,845060,0.0,,,,,,,
1,845060,0.0,,,,,,,
5,845077,0.0,,,,,,,
5,845077,0.0,,,,,,,
4,845193,0.0,,,,,,,
1,845198,0.0,,,,,,,
1,845198,0.0,,,,,,,
6,845213,-1620.9552,,,,,,,
1,845244,0.0,,,,,,,
1,845244,0.0,,,,,,,
2,845306,0.0,,,,,,,
2,845306,0.0,,,,,,,
1,845321,0.0,,,,,,,
1,845321,0.0,,,,,,,
1,845476,0.0,,,,,,,
1,845476,17931.816,,,,,,,
1,845476,0.0,,,,,,,
1,845476,0.0,,,,,,,
1,845476,0.0,,,,,,,
3,845489,0.0,,,,,,,
3,845489,0.0,,,,,,,
3,845510,0.0,,,,,,,
3,845510,0.0,,,,,,,
3,845510,0.0,,,,,,,
5,845527,0.0,,,,,,,
5,845527,0.0,,,,,,,
5,845527,0.0,,,,,,,
1,845531,0.0,,,,,,,
1,845531,0.0,,,,,,,
1,845531,0.0,,,,,,,
1,845531,0.0,,,,,,,
1,845531,0.0,,,,,,,
1,845625,0.0,,,,,,,
1,845625,0.0,,,,,,,
1,845625,0.0,,,,,,,
1,845625,0.0,,,,,,,
1,845644,0.0,,,,,,,
1,845644,0.0,,,,,,,
1,845644,0.0,,,,,,,
1,845644,0.0,,,,,,,
1,845644,0.0,,,,,,,
1,845644,0.0,,,,,,,
1,845644,0.0,,,,,,,
6,845663,202.6194,,,,,,,
4,845835,0.0,,,,,,,
1,845919,5065.4849,,,,,,,
1,845919,0.0,,,,,,,
7,845976,0.0,,,,,,,
7,845976,0.0,,,,,,,
1,846062,30392.91,,,,,,,
1,846062,0.0,,,,,,,
1,846082,0.0,,,,,,,
1,846082,0.0,,,,,,,
1,846082,0.0,,,,,,,
5,846098,151.96455,,,,,,,
5,846098,0.0,,,,,,,
3,846162,0.0,,,,,,,
3,846162,0.0,,,,,,,
3,846188,0.0,,,,,,,
3,846188,0.0,,,,,,,
1,846205,0.0,,,,,,,
1,846205,0.0,,,,,,,
4,846216,0.0,,,,,,,
3,846251,0.0,,,,,,,
3,846251,0.0,,,,,,,
1,846307,0.0,,,,,,,
1,846307,0.0,,,,,,,
1,846307,0.0,,,,,,,
1,846307,0.0,,,,,,,
1,846307,0.0,,,,,,,
5,846310,0.0,,,,,,,
5,846310,0.0,,,,,,,
5,846310,0.0,,,,,,,
3,846321,0.0,,,,,,,
3,846321,0.0,,,,,,,
3,846321,0.0,,,,,,,
3,846321,0.0,,,,,,,
3,846321,0.0,,,,,,,
3,846321,0.0,,,,,,,
3,846321,0.0,,,,,,,
1,846337,336348.22,,,,,,,
1,846337,101.3097,,,,,,,
1,846337,0.0,,,,,,,
1,846337,0.0,,,,,,,
6,846468,303.92911,,,,,,,
3,846528,0.0,,,,,,,
3,846528,0.0,,,,,,,
1,846535,0.0,,,,,,,
1,846535,0.0,,,,,,,
1,846535,0.0,,,,,,,
1,846535,0.0,,,,,,,
1,846675,0.0,,,,,,,
1,846675,0.0,,,,,,,
1,846675,0.0,,,,,,,
6,846683,0.0,,,,,,,
1,846686,0.0,,,,,,,
1,846686,0.0,,,,,,,
1,846686,0.0,,,,,,,
1,846686,0.0,,,,,,,
1,846686,0.0,,,,,,,
1,846786,0.0,,,,,,,
1,846786,0.0,,,,,,,
1,846786,0.0,,,,,,,
1,846834,0.0,,,,,,,
1,846834,30392.91,,,,,,,
7,846966,0.0,,,,,,,
7,846966,0.0,,,,,,,
3,846978,0.0,,,,,,,
3,846978,0.0,,,,,,,
3,846978,0.0,,,,,,,
1,847054,12157.164,,,,,,,
1,847054,0.0,,,,,,,
1,847054,0.0,,,,,,,
1,847054,0.0,,,,,,,
1,847054,0.0,,,,,,,
1,847055,0.0,,,,,,,
1,847055,0.0,,,,,,,
1,847055,0.0,,,,,,,
1,847055,0.0,,,,,,,
4,847152,0.0,,,,,,,
1,847207,405.2388,,,,,,,
1,847207,0.0,,,,,,,
1,847215,0.0,,,,,,,
1,847215,0.0,,,,,,,
